dataset,model,mean_metric,split,max_time,best,fit_time,inference_time,num_trials
mfeat-zernike,baam_0.4_pair_effect,0.9731327891349792,2,1,,168.7212610244751,0.0093092918395996,
mfeat-zernike,baam_0.4_pair_effect,0.9768056869506836,3,1,,169.3288209438324,0.0094339847564697,
mfeat-zernike,baam_0.4_pair_effect,0.975590169429779,4,1,,168.9813084602356,0.0099079608917236,
mfeat-zernike,baam_0.4_pair_effect,0.974575400352478,5,1,,169.09398651123047,0.0097186565399169,
cmc,baam_0.4_pair_effect,0.724789023399353,1,1,,18.50743079185486,0.0016899108886718,
cmc,baam_0.4_pair_effect,0.7576340436935425,2,1,,18.439730882644653,0.0015211105346679,
cmc,baam_0.4_pair_effect,0.7137883901596069,3,1,,16.401667594909668,0.0016071796417236,
cmc,baam_0.4_pair_effect,0.727682888507843,4,1,,16.300373554229736,0.0015304088592529,
cmc,baam_0.4_pair_effect,0.7348987460136414,5,1,,16.462788581848145,0.0015668869018554,
credit-approval,baam_0.4_pair_effect,0.9472069144248962,1,1,,10.197572231292725,0.0013713836669921,
credit-approval,baam_0.4_pair_effect,0.940201997756958,2,1,,10.112462520599363,0.0013089179992675,
credit-approval,baam_0.4_pair_effect,0.9460689425468444,3,1,,9.763478755950928,0.001314640045166,
credit-approval,baam_0.4_pair_effect,0.9373356699943542,4,1,,10.2059588432312,0.0013167858123779,
credit-approval,baam_0.4_pair_effect,0.9321396946907043,5,1,,9.720040559768677,0.0012986660003662,
credit-g,baam_0.4_pair_effect,0.8071051836013794,1,1,,22.208776473999023,0.0020854473114013,
credit-g,baam_0.4_pair_effect,0.8019617795944214,2,1,,22.5968976020813,0.0020282268524169,
credit-g,baam_0.4_pair_effect,0.7919884920120239,3,1,,21.2744665145874,0.0019664764404296,
credit-g,baam_0.4_pair_effect,0.7984298467636108,4,1,,22.406380653381348,0.0019230842590332,
credit-g,baam_0.4_pair_effect,0.7875919342041016,5,1,,23.76091432571411,0.0022263526916503,
diabetes,baam_0.4_pair_effect,0.829014778137207,1,1,,5.719187021255493,0.0010082721710205,
diabetes,baam_0.4_pair_effect,0.854350745677948,2,1,,6.1348114013671875,0.0011653900146484,
diabetes,baam_0.4_pair_effect,0.8515211343765259,3,1,,5.705622673034668,0.0011446475982666,
diabetes,baam_0.4_pair_effect,0.8413928747177124,4,1,,6.017180919647217,0.0011584758758544,
diabetes,baam_0.4_pair_effect,0.8510702252388,5,1,,6.753542184829712,0.0011322498321533,
tic-tac-toe,baam_0.4_pair_effect,0.7562969923019409,1,1,,9.456456422805786,0.0011658668518066,
tic-tac-toe,baam_0.4_pair_effect,0.7664622664451599,2,1,,8.735852003097534,0.0011584758758544,
tic-tac-toe,baam_0.4_pair_effect,0.7895421981811523,3,1,,9.125134468078612,0.0012624263763427,
tic-tac-toe,baam_0.4_pair_effect,0.7795904874801636,4,1,,9.316121101379396,0.0011599063873291,
tic-tac-toe,baam_0.4_pair_effect,0.8094227313995361,5,1,,9.044520854949951,0.0010952949523925,
vehicle,baam_0.4_pair_effect,0.9296159744262696,1,1,,17.671332836151123,0.0020217895507812,
vehicle,baam_0.4_pair_effect,0.933798849582672,2,1,,16.710876941680908,0.0020821094512939,
vehicle,baam_0.4_pair_effect,0.9252885580062866,3,1,,16.7167706489563,0.0021195411682128,
vehicle,baam_0.4_pair_effect,0.9236475825309752,4,1,,16.034407138824463,0.0020816326141357,
vehicle,baam_0.4_pair_effect,0.9246202111244202,5,1,,17.355782747268677,0.002805471420288,
eucalyptus,baam_0.4_pair_effect,0.8339901566505432,1,1,,14.639979600906372,0.0019619464874267,
eucalyptus,baam_0.4_pair_effect,0.8479110598564148,2,1,,15.323220491409302,0.0019125938415527,
eucalyptus,baam_0.4_pair_effect,0.8317955732345581,3,1,,14.205595970153809,0.0020031929016113,
eucalyptus,baam_0.4_pair_effect,0.8187872767448425,4,1,,15.997920989990234,0.0019116401672363,
eucalyptus,baam_0.4_pair_effect,0.8156233429908752,5,1,,15.246563911437988,0.0020766258239746,
analcatdata_authorship,baam_0.4_pair_effect,0.9999452829360962,1,1,,81.74580192565918,0.0059640407562255,
analcatdata_authorship,baam_0.4_pair_effect,1.0,2,1,,81.66541743278503,0.0058808326721191,
analcatdata_authorship,baam_0.4_pair_effect,0.9998466968536376,3,1,,82.85547828674316,0.0060787200927734,
analcatdata_authorship,baam_0.4_pair_effect,0.9999661445617676,4,1,,83.48383617401123,0.0059335231781005,
analcatdata_authorship,baam_0.4_pair_effect,0.9999488592147828,5,1,,83.51827144622803,0.0059571266174316,
analcatdata_dmft,baam_0.4_pair_effect,0.5797502994537354,1,1,,4.355352163314819,0.0008985996246337,
analcatdata_dmft,baam_0.4_pair_effect,0.5917051434516907,2,1,,3.0346720218658447,0.0007627010345458,
analcatdata_dmft,baam_0.4_pair_effect,0.5864366888999939,3,1,,4.474176406860352,0.0009973049163818,
analcatdata_dmft,baam_0.4_pair_effect,0.5648979544639587,4,1,,3.278926372528076,0.0008051395416259,
analcatdata_dmft,baam_0.4_pair_effect,0.5819237232208252,5,1,,4.421600818634033,0.0009574890136718,
pc4,baam_0.4_pair_effect,0.931345283985138,1,1,,87.63352131843567,0.004251480102539,
pc4,baam_0.4_pair_effect,0.9288733601570128,2,1,,90.266273021698,0.0051102638244628,
pc4,baam_0.4_pair_effect,0.9407929182052612,3,1,,89.18224310874939,0.0043110847473144,
pc4,baam_0.4_pair_effect,0.934587299823761,4,1,,87.7754864692688,0.0043444633483886,
pc4,baam_0.4_pair_effect,0.9378387331962584,5,1,,87.88489317893982,0.0043914318084716,
pc3,baam_0.4_pair_effect,0.8307787775993347,1,1,,98.41468811035156,0.0048513412475585,
pc3,baam_0.4_pair_effect,0.8173392415046692,2,1,,98.2894115447998,0.0047695636749267,
pc3,baam_0.4_pair_effect,0.7958541512489319,3,1,,98.13640785217284,0.0047342777252197,
pc3,baam_0.4_pair_effect,0.8024771809577942,4,1,,100.63133883476256,0.0047905445098876,
pc3,baam_0.4_pair_effect,0.8276269435882568,5,1,,97.53970670700072,0.0049006938934326,
kc2,baam_0.4_pair_effect,0.8652132749557495,1,1,,10.038563013076782,0.0018198490142822,
kc2,baam_0.4_pair_effect,0.8310900330543518,2,1,,10.60792636871338,0.0016400814056396,
kc2,baam_0.4_pair_effect,0.7932576537132263,3,1,,9.831332921981812,0.0018184185028076,
kc2,baam_0.4_pair_effect,0.8748257756233215,4,1,,10.362332820892334,0.0016298294067382,
kc2,baam_0.4_pair_effect,0.8217086791992188,5,1,,10.351007461547852,0.0019154548645019,
pc1,baam_0.4_pair_effect,0.842587411403656,1,1,,35.54903316497803,0.0023729801177978,
pc1,baam_0.4_pair_effect,0.8529671430587769,2,1,,36.1058087348938,0.0024788379669189,
pc1,baam_0.4_pair_effect,0.8034491539001465,3,1,,35.334030866622925,0.0024876594543457,
pc1,baam_0.4_pair_effect,0.843855082988739,4,1,,35.409435987472534,0.002448558807373,
pc1,baam_0.4_pair_effect,0.8426339030265808,5,1,,35.63257169723511,0.0024282932281494,
banknote-authentication,baam_0.4_pair_effect,1.0,1,1,,6.428649425506592,0.0008246898651123,
banknote-authentication,baam_0.4_pair_effect,1.0,2,1,,6.642951726913452,0.0008025169372558,
banknote-authentication,baam_0.4_pair_effect,1.0,3,1,,6.708270072937012,0.0008749961853027,
banknote-authentication,baam_0.4_pair_effect,1.0,4,1,,6.51003623008728,0.0009024143218994,
banknote-authentication,baam_0.4_pair_effect,1.0,5,1,,6.561697244644165,0.0009632110595703,
blood-transfusion-service-center,baam_0.4_pair_effect,0.77252596616745,1,1,,3.0516197681427,0.0006022453308105,
blood-transfusion-service-center,baam_0.4_pair_effect,0.7267410159111023,2,1,,2.971620798110962,0.0006372928619384,
blood-transfusion-service-center,baam_0.4_pair_effect,0.763355016708374,3,1,,3.0690464973449707,0.0006141662597656,
blood-transfusion-service-center,baam_0.4_pair_effect,0.7569958567619324,4,1,,3.2276506423950195,0.0006446838378906,
blood-transfusion-service-center,baam_0.4_pair_effect,0.7372684478759766,5,1,,3.1024460792541504,0.0006208419799804,
ilpd,baam_0.4_pair_effect,0.759036123752594,1,1,,5.139533281326294,0.0008893013000488,
ilpd,baam_0.4_pair_effect,0.7589782476425171,2,1,,5.055034160614014,0.0008761882781982,
ilpd,baam_0.4_pair_effect,0.7636415362358093,3,1,,5.113898515701294,0.0009727478027343,
ilpd,baam_0.4_pair_effect,0.7275290489196777,4,1,,5.081108093261719,0.0008511543273925,
ilpd,baam_0.4_pair_effect,0.6770600080490112,5,1,,5.389242172241211,0.000995397567749,
qsar-biodeg,baam_0.4_pair_effect,0.9163809418678284,1,1,,65.01830720901489,0.0037040710449218,
qsar-biodeg,baam_0.4_pair_effect,0.9361394643783568,2,1,,63.42083287239075,0.0038039684295654,
qsar-biodeg,baam_0.4_pair_effect,0.8986440896987915,3,1,,64.90912628173828,0.0039403438568115,
qsar-biodeg,baam_0.4_pair_effect,0.911155641078949,4,1,,63.39659285545349,0.0037732124328613,
qsar-biodeg,baam_0.4_pair_effect,0.9186046719551086,5,1,,63.47544050216675,0.0038070678710937,
wdbc,baam_0.4_pair_effect,0.997344136238098,1,1,,17.187357425689697,0.0021395683288574,
wdbc,baam_0.4_pair_effect,0.9960943460464478,2,1,,17.569268941879272,0.0021147727966308,
wdbc,baam_0.4_pair_effect,0.9830254316329956,3,1,,18.11995244026184,0.0019798278808593,
wdbc,baam_0.4_pair_effect,0.9975653290748596,4,1,,18.371105194091797,0.0021328926086425,
wdbc,baam_0.4_pair_effect,0.9956998825073242,5,1,,18.714940071105957,0.0023350715637207,
cylinder-bands,baam_0.4_pair_effect,0.7591477036476135,1,1,,21.025328397750854,0.0023601055145263,
cylinder-bands,baam_0.4_pair_effect,0.7890834212303162,2,1,,21.625478506088257,0.002192735671997,
cylinder-bands,baam_0.4_pair_effect,0.8132765889167786,3,1,,21.62955665588379,0.0022568702697753,
cylinder-bands,baam_0.4_pair_effect,0.7575321197509766,4,1,,21.38796353340149,0.0024163722991943,
cylinder-bands,baam_0.4_pair_effect,0.7626017332077026,5,1,,22.501211166381836,0.0024375915527343,
dresses-sales,baam_0.4_pair_effect,0.5610644817352295,1,1,,5.4757068157196045,0.0009009838104248,
dresses-sales,baam_0.4_pair_effect,0.5987761616706848,2,1,,6.13092041015625,0.0008611679077148,
dresses-sales,baam_0.4_pair_effect,0.5998438596725464,3,1,,5.367884874343872,0.000847578048706,
dresses-sales,baam_0.4_pair_effect,0.5922342538833618,4,1,,5.309491157531738,0.0011665821075439,
dresses-sales,baam_0.4_pair_effect,0.5692302584648132,5,1,,6.765499591827393,0.001112937927246,
MiceProtein,baam_0.4_pair_effect,0.9963975548744202,1,1,,114.92945671081544,0.0085525512695312,
MiceProtein,baam_0.4_pair_effect,0.9975993633270264,2,1,,115.13715887069702,0.01177978515625,
MiceProtein,baam_0.4_pair_effect,0.99626225233078,3,1,,116.5820701122284,0.008559226989746,
MiceProtein,baam_0.4_pair_effect,0.9959570169448853,4,1,,114.53304314613342,0.0085251331329345,
MiceProtein,baam_0.4_pair_effect,0.9975249767303468,5,1,,114.52209687232973,0.0085177421569824,
car,baam_0.4_pair_effect,0.9673373699188232,1,1,,15.173439979553224,0.0014827251434326,
car,baam_0.4_pair_effect,0.9782091975212096,2,1,,15.39136552810669,0.001441478729248,
car,baam_0.4_pair_effect,0.9503626227378844,3,1,,15.113020420074465,0.0013563632965087,
car,baam_0.4_pair_effect,0.9430730938911438,4,1,,13.749233961105348,0.0013394355773925,
car,baam_0.4_pair_effect,0.9663189649581908,5,1,,13.702855825424194,0.0011985301971435,
steel-plates-fault,baam_0.4_pair_effect,0.9594585299491882,1,1,,81.97802758216858,0.0050709247589111,
steel-plates-fault,baam_0.4_pair_effect,0.9582535624504088,2,1,,82.51289749145508,0.0079681873321533,
steel-plates-fault,baam_0.4_pair_effect,0.9600849747657776,3,1,,82.72514200210571,0.0049889087677001,
steel-plates-fault,baam_0.4_pair_effect,0.9618002772331238,4,1,,82.64092946052551,0.0049831867218017,
steel-plates-fault,baam_0.4_pair_effect,0.9576022624969482,5,1,,82.60589528083801,0.004981517791748,
climate-model-simulation-crashes,baam_0.4_pair_effect,0.9104633927345276,1,1,,9.397612571716309,0.0015757083892822,
climate-model-simulation-crashes,baam_0.4_pair_effect,0.9255865216255188,2,1,,9.600212574005129,0.0013012886047363,
climate-model-simulation-crashes,baam_0.4_pair_effect,0.9271680116653442,3,1,,9.079691886901855,0.0016343593597412,
climate-model-simulation-crashes,baam_0.4_pair_effect,0.9251354932785034,4,1,,8.960489749908447,0.0015070438385009,
climate-model-simulation-crashes,baam_0.4_pair_effect,0.9578445553779602,5,1,,9.510690212249756,0.0015473365783691,
balance-scale,baam_0.4_pair_effect_fast,0.9929092526435852,1,1,,34.75384521484375,0.0007193088531494,
balance-scale,baam_0.4_pair_effect_fast,0.9802448153495787,2,1,,29.918628692626953,0.0006232261657714,
balance-scale,baam_0.4_pair_effect_fast,0.984186589717865,3,1,,47.53560519218445,0.0006701946258544,
balance-scale,baam_0.4_pair_effect_fast,0.9805978536605836,4,1,,43.49950194358826,0.0032668113708496,
balance-scale,baam_0.4_pair_effect_fast,0.9825734496116638,5,1,,40.63101291656494,0.0007131099700927,
mfeat-fourier,baam_0.4_pair_effect_fast,0.9774467945098876,1,1,,373.4351310729981,0.0097696781158447,
mfeat-fourier,baam_0.4_pair_effect_fast,0.9808407425880432,2,1,,375.013468503952,0.0098333358764648,
mfeat-fourier,baam_0.4_pair_effect_fast,0.9797791838645936,3,1,,376.1626839637756,0.0105397701263427,
mfeat-fourier,baam_0.4_pair_effect_fast,0.9827936887741088,4,1,,371.0643758773804,0.0110917091369628,
mfeat-fourier,baam_0.4_pair_effect_fast,0.9771040678024292,5,1,,377.8768928050995,0.0099873542785644,
breast-w,baam_0.4_pair_effect_fast,0.9877951741218568,1,1,,16.75239109992981,0.001138687133789,
breast-w,baam_0.4_pair_effect_fast,0.9896053671836852,2,1,,15.869061946868896,0.0011813640594482,
breast-w,baam_0.4_pair_effect_fast,0.9961148500442504,3,1,,34.647194147109985,0.0248944759368896,
breast-w,baam_0.4_pair_effect_fast,0.9902150630950928,4,1,,32.775622844696045,0.0012938976287841,
breast-w,baam_0.4_pair_effect_fast,0.9925714135169984,5,1,,34.511905670166016,0.0016360282897949,
mfeat-karhunen,baam_0.4_pair_effect_fast,0.9976650476455688,1,1,,357.05852007865906,0.0086324214935302,
mfeat-karhunen,baam_0.4_pair_effect_fast,0.9960716962814332,2,1,,312.55007147789,0.0088887214660644,
mfeat-karhunen,baam_0.4_pair_effect_fast,0.9951876997947692,3,1,,358.7561628818512,0.0088405609130859,
mfeat-karhunen,baam_0.4_pair_effect_fast,0.9974623322486876,4,1,,360.66842436790466,0.0098860263824462,
mfeat-karhunen,baam_0.4_pair_effect_fast,0.9973713159561156,5,1,,319.72675251960754,0.0115556716918945,
mfeat-morphological,baam_0.4_pair_effect_fast,0.9617626667022704,1,1,,57.868388175964355,0.0017294883728027,
mfeat-morphological,baam_0.4_pair_effect_fast,0.9637326002120972,2,1,,28.656368017196655,0.0012919902801513,
mfeat-morphological,baam_0.4_pair_effect_fast,0.9665014743804932,3,1,,51.90345740318298,0.002579927444458,
mfeat-morphological,baam_0.4_pair_effect_fast,0.9614894986152648,4,1,,53.239383697509766,0.0026407241821289,
mfeat-morphological,baam_0.4_pair_effect_fast,0.9657819867134094,5,1,,28.31766366958618,0.0015060901641845,
mfeat-zernike,baam_0.4_pair_effect_fast,0.9760381579399108,1,1,,220.71247601509097,0.0064139366149902,
mfeat-zernike,baam_0.4_pair_effect_fast,0.973042607307434,2,1,,235.76639819145203,0.0071010589599609,
mfeat-zernike,baam_0.4_pair_effect_fast,0.975774347782135,3,1,,249.14262557029724,0.0066711902618408,
mfeat-zernike,baam_0.4_pair_effect_fast,0.977310299873352,4,1,,219.9284336566925,0.0066349506378173,
mfeat-zernike,baam_0.4_pair_effect_fast,0.9757434725761414,5,1,,217.2153527736664,0.0065350532531738,
cmc,baam_0.4_pair_effect_fast,0.7204141020774841,1,1,,49.401447772979736,0.0016467571258544,
cmc,baam_0.4_pair_effect_fast,0.7524659037590027,2,1,,50.58707118034363,0.0021226406097412,
cmc,baam_0.4_pair_effect_fast,0.716143786907196,3,1,,20.8307204246521,0.0011162757873535,
cmc,baam_0.4_pair_effect_fast,0.7249765396118164,4,1,,18.98894476890564,0.0077388286590576,
cmc,baam_0.4_pair_effect_fast,0.7352260947227478,5,1,,23.775940895080566,0.0010843276977539,
credit-approval,baam_0.4_pair_effect_fast,0.9434483051300048,1,1,,22.585187435150143,0.0014369487762451,
credit-approval,baam_0.4_pair_effect_fast,0.9358922839164734,2,1,,24.466866731643677,0.0015537738800048,
credit-approval,baam_0.4_pair_effect_fast,0.9438965320587158,3,1,,31.754551649093628,0.0017626285552978,
credit-approval,baam_0.4_pair_effect_fast,0.9341333508491516,4,1,,22.61538672447205,0.0013515949249267,
credit-approval,baam_0.4_pair_effect_fast,0.92746901512146,5,1,,35.348772048950195,0.0021255016326904,
credit-g,baam_0.4_pair_effect_fast,0.8055708408355713,1,1,,63.611050844192505,0.002274751663208,
credit-g,baam_0.4_pair_effect_fast,0.7860104441642761,2,1,,55.8302206993103,0.0326764583587646,
credit-g,baam_0.4_pair_effect_fast,0.7943224906921387,3,1,,45.83028268814087,0.0019519329071044,
credit-g,baam_0.4_pair_effect_fast,0.7856649160385132,4,1,,48.0143129825592,0.0020391941070556,
credit-g,baam_0.4_pair_effect_fast,0.7829228043556213,5,1,,59.563782691955566,0.0022428035736083,
diabetes,baam_0.4_pair_effect_fast,0.8140370845794678,1,1,,17.806679010391235,0.0011975765228271,
diabetes,baam_0.4_pair_effect_fast,0.8550646901130676,2,1,,19.527058839797977,0.0012321472167968,
diabetes,baam_0.4_pair_effect_fast,0.8490861058235168,3,1,,16.83843469619751,0.0014078617095947,
diabetes,baam_0.4_pair_effect_fast,0.8340408802032471,4,1,,15.385783195495604,0.0011420249938964,
diabetes,baam_0.4_pair_effect_fast,0.8570225834846497,5,1,,15.789812088012695,0.0011508464813232,
tic-tac-toe,baam_0.4_pair_effect_fast,0.7797932624816895,1,1,,111.03909754753111,0.0010242462158203,
tic-tac-toe,baam_0.4_pair_effect_fast,0.8235414624214172,2,1,,88.21979236602783,0.0011923313140869,
tic-tac-toe,baam_0.4_pair_effect_fast,0.817753791809082,3,1,,93.31022715568542,0.0037682056427001,
tic-tac-toe,baam_0.4_pair_effect_fast,0.8287765979766846,4,1,,104.65585565567017,0.0011022090911865,
tic-tac-toe,baam_0.4_pair_effect_fast,0.8356610536575317,5,1,,108.09613871574402,0.0012092590332031,
vehicle,baam_0.4_pair_effect_fast,0.9397987127304076,1,1,,19.90882921218872,0.0014557838439941,
vehicle,baam_0.4_pair_effect_fast,0.9417982697486876,2,1,,27.745187759399418,0.0016522407531738,
vehicle,baam_0.4_pair_effect_fast,0.9360294938087464,3,1,,19.447381019592285,0.0014834403991699,
vehicle,baam_0.4_pair_effect_fast,0.9350581765174866,4,1,,29.952243089675903,0.0017294883728027,
vehicle,baam_0.4_pair_effect_fast,0.931295931339264,5,1,,21.60532522201538,0.0065376758575439,
eucalyptus,baam_0.4_pair_effect_fast,0.8219680190086365,1,1,,24.993596076965332,0.0014834403991699,
eucalyptus,baam_0.4_pair_effect_fast,0.8320043087005615,2,1,,25.793150663375854,0.0014841556549072,
eucalyptus,baam_0.4_pair_effect_fast,0.8275113105773926,3,1,,17.79174494743347,0.0012617111206054,
eucalyptus,baam_0.4_pair_effect_fast,0.8141348958015442,4,1,,19.432315349578857,0.0012719631195068,
eucalyptus,baam_0.4_pair_effect_fast,0.8135612607002258,5,1,,17.17472267150879,0.0013163089752197,
analcatdata_authorship,baam_0.4_pair_effect_fast,1.0,1,1,,80.30917358398438,0.0081183910369873,
analcatdata_authorship,baam_0.4_pair_effect_fast,1.0,2,1,,83.07206082344055,0.0038301944732666,
analcatdata_authorship,baam_0.4_pair_effect_fast,0.9999772906303406,3,1,,78.09332084655762,0.0037221908569335,
analcatdata_authorship,baam_0.4_pair_effect_fast,1.0,4,1,,123.63334584236144,0.0050411224365234,
analcatdata_authorship,baam_0.4_pair_effect_fast,0.9999805092811584,5,1,,166.9469449520111,0.0041468143463134,
analcatdata_dmft,baam_0.4_pair_effect_fast,0.5869277715682983,1,1,,4.358112335205078,0.000899314880371,
analcatdata_dmft,baam_0.4_pair_effect_fast,0.5847863554954529,2,1,,4.614871978759766,0.0009753704071044,
analcatdata_dmft,baam_0.4_pair_effect_fast,0.5934693217277527,3,1,,3.697700023651123,0.0009353160858154,
analcatdata_dmft,baam_0.4_pair_effect_fast,0.5620448589324951,4,1,,4.351697683334351,0.0006971359252929,
analcatdata_dmft,baam_0.4_pair_effect_fast,0.5851553678512573,5,1,,3.91824722290039,0.0007433891296386,
pc4,baam_0.4_pair_effect_fast,0.9344613552093506,1,1,,103.11080408096312,0.0043325424194335,
pc4,baam_0.4_pair_effect_fast,0.9294312596321106,2,1,,100.34540915489195,0.004302978515625,
pc4,baam_0.4_pair_effect_fast,0.94447922706604,3,1,,109.41557121276855,0.0042788982391357,
pc4,baam_0.4_pair_effect_fast,0.940544366836548,4,1,,100.29056525230408,0.0042982101440429,
pc4,baam_0.4_pair_effect_fast,0.9417828917503356,5,1,,111.05796909332275,0.0046143531799316,
pc3,baam_0.4_pair_effect_fast,0.8454140424728394,1,1,,120.22104573249815,0.0077993869781494,
pc3,baam_0.4_pair_effect_fast,0.8162573575973511,2,1,,117.15885400772096,0.0048584938049316,
pc3,baam_0.4_pair_effect_fast,0.797869086265564,3,1,,117.24894404411316,0.0064940452575683,
pc3,baam_0.4_pair_effect_fast,0.8031270503997803,4,1,,116.04922604560852,0.0049135684967041,
pc3,baam_0.4_pair_effect_fast,0.8246015310287476,5,1,,111.65586066246031,0.0049653053283691,
kc2,baam_0.4_pair_effect_fast,0.8664454817771912,1,1,,20.395678281784058,0.0016460418701171,
kc2,baam_0.4_pair_effect_fast,0.8289099335670471,2,1,,17.814348697662354,0.0015923976898193,
kc2,baam_0.4_pair_effect_fast,0.7942896485328674,3,1,,18.65747094154358,0.00173020362854,
kc2,baam_0.4_pair_effect_fast,0.8759582042694092,4,1,,17.071954011917114,0.0016391277313232,
kc2,baam_0.4_pair_effect_fast,0.8211484551429749,5,1,,21.383843898773193,0.0016760826110839,
pc1,baam_0.4_pair_effect_fast,0.8634207844734192,1,1,,46.110880851745605,0.0027198791503906,
pc1,baam_0.4_pair_effect_fast,0.8578218221664429,2,1,,42.56307005882263,0.0025470256805419,
pc1,baam_0.4_pair_effect_fast,0.7981427311897278,3,1,,48.25728178024292,0.0023679733276367,
pc1,baam_0.4_pair_effect_fast,0.8459943532943726,4,1,,46.58585023880005,0.00250244140625,
pc1,baam_0.4_pair_effect_fast,0.8352864384651184,5,1,,47.86015033721924,0.0025100708007812,
banknote-authentication,baam_0.4_pair_effect_fast,1.0,1,1,,33.80499458312988,0.001089334487915,
banknote-authentication,baam_0.4_pair_effect_fast,1.0,2,1,,21.759582042694092,0.0011310577392578,
banknote-authentication,baam_0.4_pair_effect_fast,1.0,3,1,,26.91273021697998,0.0010786056518554,
banknote-authentication,baam_0.4_pair_effect_fast,1.0,4,1,,32.57725715637207,0.001065969467163,
banknote-authentication,baam_0.4_pair_effect_fast,1.0,5,1,,28.32712745666504,0.0010137557983398,
blood-transfusion-service-center,baam_0.4_pair_effect_fast,0.7642822861671448,1,1,,6.895743370056152,0.0008027553558349,
blood-transfusion-service-center,baam_0.4_pair_effect_fast,0.7132433652877808,2,1,,5.476361274719238,0.0015065670013427,
blood-transfusion-service-center,baam_0.4_pair_effect_fast,0.7635718584060669,3,1,,5.5809104442596436,0.0008256435394287,
blood-transfusion-service-center,baam_0.4_pair_effect_fast,0.7561864256858826,4,1,,5.041497230529785,0.0008022785186767,
blood-transfusion-service-center,baam_0.4_pair_effect_fast,0.7213515043258667,5,1,,5.0305705070495605,0.0008103847503662,
ilpd,baam_0.4_pair_effect_fast,0.7552131414413452,1,1,,9.904714584350586,0.0010986328125,
ilpd,baam_0.4_pair_effect_fast,0.7467562556266785,2,1,,10.248369455337524,0.0010387897491455,
ilpd,baam_0.4_pair_effect_fast,0.7545660734176636,3,1,,9.905674934387209,0.0023126602172851,
ilpd,baam_0.4_pair_effect_fast,0.7175235152244568,4,1,,9.603199481964111,0.001127004623413,
ilpd,baam_0.4_pair_effect_fast,0.6782915592193604,5,1,,10.094494104385376,0.0011017322540283,
qsar-biodeg,baam_0.4_pair_effect_fast,0.913719356060028,1,1,,91.15483021736144,0.0038466453552246,
qsar-biodeg,baam_0.4_pair_effect_fast,0.9366692304611206,2,1,,89.80813145637512,0.0036303997039794,
qsar-biodeg,baam_0.4_pair_effect_fast,0.8986440896987915,3,1,,94.1091330051422,0.0039386749267578,
qsar-biodeg,baam_0.4_pair_effect_fast,0.9063039422035216,4,1,,96.1926770210266,0.0130631923675537,
qsar-biodeg,baam_0.4_pair_effect_fast,0.9153783321380616,5,1,,88.66592526435852,0.0038177967071533,
wdbc,baam_0.4_pair_effect_fast,0.9987502098083496,1,1,,47.924498558044434,0.0023348331451416,
wdbc,baam_0.4_pair_effect_fast,0.996458888053894,2,1,,82.86169242858887,0.0024995803833007,
wdbc,baam_0.4_pair_effect_fast,0.9862340092658995,3,1,,98.67705607414246,0.0023796558380126,
wdbc,baam_0.4_pair_effect_fast,0.9983227849006652,4,1,,37.50064492225647,0.0023484230041503,
wdbc,baam_0.4_pair_effect_fast,0.9977948069572448,5,1,,75.76932859420776,0.0022916793823242,
cylinder-bands,baam_0.4_pair_effect_fast,0.7853409051895142,1,1,,44.740317821502686,0.0025672912597656,
cylinder-bands,baam_0.4_pair_effect_fast,0.816514253616333,2,1,,40.81589436531067,0.0028648376464843,
cylinder-bands,baam_0.4_pair_effect_fast,0.8128163814544678,3,1,,39.91326951980591,0.0024769306182861,
cylinder-bands,baam_0.4_pair_effect_fast,0.7689964771270752,4,1,,41.34311294555664,0.002530813217163,
cylinder-bands,baam_0.4_pair_effect_fast,0.8520569801330566,5,1,,37.64173245429993,0.0023503303527832,
dresses-sales,baam_0.4_pair_effect_fast,0.5833821296691895,1,1,,9.20892572402954,0.0010926723480224,
dresses-sales,baam_0.4_pair_effect_fast,0.5969082117080688,2,1,,9.465397596359251,0.0010266304016113,
dresses-sales,baam_0.4_pair_effect_fast,0.5934673547744751,3,1,,10.524898290634155,0.0012497901916503,
dresses-sales,baam_0.4_pair_effect_fast,0.5677244663238525,4,1,,10.182199716567991,0.0011329650878906,
dresses-sales,baam_0.4_pair_effect_fast,0.5781587958335876,5,1,,9.88022494316101,0.0013926029205322,
MiceProtein,baam_0.4_pair_effect_fast,0.9977262020111084,1,1,,171.7654058933258,0.0055863857269287,
MiceProtein,baam_0.4_pair_effect_fast,0.998311460018158,2,1,,167.5033814907074,0.0056293010711669,
MiceProtein,baam_0.4_pair_effect_fast,0.997182071208954,3,1,,174.8032250404358,0.0062694549560546,
MiceProtein,baam_0.4_pair_effect_fast,0.997880756855011,4,1,,159.13152861595154,0.0056321620941162,
MiceProtein,baam_0.4_pair_effect_fast,0.9985464215278624,5,1,,163.57163095474243,0.0077693462371826,
car,baam_0.4_pair_effect_fast,0.9540406465530396,1,1,,19.103312969207764,0.001028299331665,
car,baam_0.4_pair_effect_fast,0.949260711669922,2,1,,22.57711696624756,0.0010683536529541,
car,baam_0.4_pair_effect_fast,0.9346907138824464,3,1,,20.742089986801147,0.0026831626892089,
car,baam_0.4_pair_effect_fast,0.915940284729004,4,1,,21.194650173187256,0.0010206699371337,
car,baam_0.4_pair_effect_fast,0.95236337184906,5,1,,18.8803813457489,0.0011298656463623,
